"districtid","apr","aug","dec","feb","jan","jul","jun","mar","may","nov","oct","sep","year","states","stateid","district"
"337","14.699999999999999","199.40000000000001","423.39999999999998","36.899999999999999","0","53.899999999999999","35.899999999999999","0","5.9000000000000004","159.09999999999999","483","72.299999999999997","2007","TAMILNADU","31","NAGAPATINAM"
"337","8.1999999999999993","66","188.40000000000001","12.4","64.099999999999994","19.300000000000001","33.700000000000003","328.60000000000002","33.700000000000003","786.5","259.30000000000001","56.799999999999997","2008","TAMILNADU","31","NAGAPATINAM"
"343","55.5","21.800000000000001","0","0","2.2999999999999998","48.100000000000001","5.9000000000000004","0","223.19999999999999","48.200000000000003","198.30000000000001","104.90000000000001","2004","TAMILNADU","31","NAMAKKAL"
"343","119.8","137.19999999999999","128.5","2.7999999999999998","0","47.200000000000003","15.6","14.1","94.799999999999997","251","295.69999999999999","76.599999999999994","2005","TAMILNADU","31","NAMAKKAL"
"343","42.700000000000003","83.700000000000003","3.2000000000000002","0","15","0.80000000000000004","41.899999999999999","27.199999999999999","81.599999999999994","115.8","239.30000000000001","199.09999999999999","2006","TAMILNADU","31","NAMAKKAL"
"343","65","141.30000000000001","137.59999999999999","0","0","39.799999999999997","27.600000000000001","0","61.600000000000001","45.899999999999999","172.80000000000001","62.799999999999997","2007","TAMILNADU","31","NAMAKKAL"
"343","49.399999999999999","231.59999999999999","12.199999999999999","0.40000000000000002","6","70","17.600000000000001","85.400000000000006","103.8","192.40000000000001","126.90000000000001","61.600000000000001","2008","TAMILNADU","31","NAMAKKAL"
"357","65.900000000000006","221.09999999999999","1.6000000000000001","16.300000000000001","32.899999999999999","109.5","341.89999999999998","3.6000000000000001","358.19999999999999","236.5","326.60000000000002","271.19999999999999","2004","TAMILNADU","31","NILGIRI"
"357","197.19999999999999","229.5","53.200000000000003","4.5","18.699999999999999","451.10000000000002","146.5","29.899999999999999","80.599999999999994","264.39999999999998","239.59999999999999","205.40000000000001","2005","TAMILNADU","31","NILGIRI"
"357","66.400000000000006","139.09999999999999","33.600000000000001","0","23.800000000000001","155.09999999999999","195.59999999999999","75.599999999999994","182.69999999999999","271.10000000000002","351.39999999999998","164.09999999999999","2006","TAMILNADU","31","NILGIRI"
"357","68.400000000000006","316.89999999999998","180.80000000000001","28.100000000000001","7.7999999999999998","280.39999999999998","335.69999999999999","6.4000000000000004","104","78.200000000000003","277.69999999999999","210.19999999999999","2007","TAMILNADU","31","NILGIRI"
"357","52.200000000000003","292.19999999999999","37.100000000000001","188.59999999999999","5","353.80000000000001","294.69999999999999","286.89999999999998","99.700000000000003","55.299999999999997","440.39999999999998","127.2","2008","TAMILNADU","31","NILGIRI"
"379","0","9.6999999999999993","6.4000000000000004","0","1.7","53.799999999999997","21.300000000000001","0","376.80000000000001","117.8","300.69999999999999","221.30000000000001","2004","TAMILNADU","31","PERAMBULUR"
"379","52","103.5","199.80000000000001","0","0","91.299999999999997","24.300000000000001","20.199999999999999","114.8","481.69999999999999","172.09999999999999","82.599999999999994","2005","TAMILNADU","31","PERAMBULUR"
"379","27","71","24.399999999999999","0","9.3000000000000007","3.2999999999999998","34","33","118.8","129.09999999999999","157.40000000000001","148.19999999999999","2006","TAMILNADU","31","PERAMBULUR"
"379","56","179.5","205.5","0","0","34.799999999999997","59.299999999999997","0","74.900000000000006","33.100000000000001","226.5","38.799999999999997","2007","TAMILNADU","31","PERAMBULUR"
"379","4.5","75.5","69.200000000000003","22.5","23.300000000000001","33","38","96.799999999999997","59.299999999999997","459.19999999999999","123.3","38.100000000000001","2008","TAMILNADU","31","PERAMBULUR"
"387","0","23","18.199999999999999","0","0","75.900000000000006","55.899999999999999","7.7000000000000002","283.19999999999999","189.40000000000001","235","256.19999999999999","2004","TAMILNADU","31","PUDUKOTTAI"
"387","60.600000000000001","64.200000000000003","156.69999999999999","39.700000000000003","0.40000000000000002","70","19.899999999999999","5.4000000000000004","46.600000000000001","474.69999999999999","177.90000000000001","193.30000000000001","2005","TAMILNADU","31","PUDUKOTTAI"
"387","42.5","94.099999999999994","26.100000000000001","0","4.2000000000000002","10","63.799999999999997","45.299999999999997","37.399999999999999","211.09999999999999","203.90000000000001","57.399999999999999","2006","TAMILNADU","31","PUDUKOTTAI"
"387","15.199999999999999","199.09999999999999","240.59999999999999","1.8999999999999999","0.20000000000000001","45","31.899999999999999","0","28.5","40.399999999999999","174.90000000000001","32.799999999999997","2007","TAMILNADU","31","PUDUKOTTAI"
"387","12.199999999999999","146","59.899999999999999","55.200000000000003","7.7000000000000002","64.400000000000006","44.5","161.59999999999999","6.0999999999999996","329.80000000000001","165.90000000000001","37.299999999999997","2008","TAMILNADU","31","PUDUKOTTAI"
"403","20.5","5.5999999999999996","96.700000000000003","12.1","0.29999999999999999","37.399999999999999","6.2999999999999998","3.2000000000000002","140.30000000000001","250.40000000000001","363.69999999999999","180.19999999999999","2004","TAMILNADU","31","RAMANATHAPURAM"
"403","261.30000000000001","12.9","244.19999999999999","25.800000000000001","11.800000000000001","48.399999999999999","2.2999999999999998","14.1","60.600000000000001","254","267","51.700000000000003","2005","TAMILNADU","31","RAMANATHAPURAM"
"403","22.399999999999999","23.899999999999999","14.199999999999999","0.10000000000000001","23.800000000000001","1.3999999999999999","5.5","86.5","10.800000000000001","251.80000000000001","368.80000000000001","46.799999999999997","2006","TAMILNADU","31","RAMANATHAPURAM"
"403","33.200000000000003","54.200000000000003","207.69999999999999","21.800000000000001","52","32.899999999999999","25.100000000000001","0.29999999999999999","19.899999999999999","72.200000000000003","230.19999999999999","38.299999999999997","2007","TAMILNADU","31","RAMANATHAPURAM"
"403","55.700000000000003","75.400000000000006","193.09999999999999","56.600000000000001","9.1999999999999993","31.199999999999999","19.899999999999999","376.60000000000002","0","311.69999999999999","344.19999999999999","19.100000000000001","2008","TAMILNADU","31","RAMANATHAPURAM"
"422","46","38.299999999999997","0","0","0","107.40000000000001","35.299999999999997","0","344.39999999999998","82.400000000000006","185.90000000000001","141.59999999999999","2004","TAMILNADU","31","SALEM"
"422","125.09999999999999","154.59999999999999","64.5","2.2000000000000002","0","82.099999999999994","36.5","16.5","57.200000000000003","260.60000000000002","282","134.90000000000001","2005","TAMILNADU","31","SALEM"
"422","30.300000000000001","102.09999999999999","13.6","0","4.2999999999999998","30","46.5","37","86.200000000000003","142.30000000000001","191.5","192.69999999999999","2006","TAMILNADU","31","SALEM"
"422","59.799999999999997","205.30000000000001","157.09999999999999","0.5","0.10000000000000001","111.2","30.300000000000001","0","28.800000000000001","46.600000000000001","171.90000000000001","138.30000000000001","2007","TAMILNADU","31","SALEM"
"422","35.5","262.60000000000002","13.199999999999999","10.4","4.5999999999999996","95.799999999999997","53.100000000000001","99.400000000000006","132.19999999999999","197","163.19999999999999","72.5","2008","TAMILNADU","31","SALEM"
"456","30.600000000000001","51.799999999999997","29","0","0","50.399999999999999","22.100000000000001","6.2999999999999998","156.80000000000001","182.5","281.60000000000002","292.89999999999998","2004","TAMILNADU","31","SIVAGANGA"
"456","144.69999999999999","79.299999999999997","169.09999999999999","24.100000000000001","0","78.299999999999997","30.300000000000001","28.5","89.599999999999994","258.80000000000001","310.69999999999999","75.799999999999997","2005","TAMILNADU","31","SIVAGANGA"
"456","61.200000000000003","68.200000000000003","24.300000000000001","0","20.5","19.199999999999999","57.700000000000003","70.200000000000003","52.700000000000003","239.59999999999999","257.30000000000001","95","2006","TAMILNADU","31","SIVAGANGA"
"456","83.200000000000003","115.2","214.40000000000001","4.0999999999999996","1.3999999999999999","19.699999999999999","93.299999999999997","1.3","90","101","117.7","45.299999999999997","2007","TAMILNADU","31","SIVAGANGA"
"456","43.799999999999997","147.80000000000001","59","51","0.90000000000000002","66.299999999999997","65.400000000000006","255.90000000000001","21.100000000000001","166.80000000000001","246.5","52.299999999999997","2008","TAMILNADU","31","SIVAGANGA"
"477","8.6999999999999993","57.200000000000003","20.899999999999999","0.10000000000000001","3.8999999999999999","46.399999999999999","16.100000000000001","2.1000000000000001","301.10000000000002","223.69999999999999","394.69999999999999","234.69999999999999","2004","TAMILNADU","31","THANJAVUR"
"477","93.400000000000006","92.099999999999994","202.40000000000001","2","0.59999999999999998","52.600000000000001","7.5","9.6999999999999993","102.2","508.5","242.30000000000001","150.90000000000001","2005","TAMILNADU","31","THANJAVUR"
"477","28.800000000000001","70.5","37.799999999999997","0","11","1.8","30.199999999999999","39","65","185.19999999999999","222.09999999999999","150.30000000000001","2006","TAMILNADU","31","THANJAVUR"
"477","57.700000000000003","152.59999999999999","326.30000000000001","9","0.5","41.399999999999999","29.100000000000001","0","46","62.5","278.60000000000002","68.700000000000003","2007","TAMILNADU","31","THANJAVUR"
"477","3.6000000000000001","129.80000000000001","107.40000000000001","17.300000000000001","6.0999999999999996","58","23.399999999999999","140","11.1","723.79999999999995","191.90000000000001","39.100000000000001","2008","TAMILNADU","31","THANJAVUR"
"478","30.199999999999999","20.300000000000001","0","0","0","17.5","26.199999999999999","28.199999999999999","34","142.69999999999999","171.59999999999999","105","2004","TAMILNADU","31","THENI"
"478","146.69999999999999","27.899999999999999","158.09999999999999","40.5","0","50.399999999999999","34.899999999999999","73.099999999999994","76.799999999999997","204","275.5","34.600000000000001","2005","TAMILNADU","31","THENI"
"478","55.700000000000003","25.399999999999999","0","0","12.5","3","26.800000000000001","58.700000000000003","79.900000000000006","194.59999999999999","221.80000000000001","62.100000000000001","2006","TAMILNADU","31","THENI"
"478","49.299999999999997","53.399999999999999","204.90000000000001","0","0","50.799999999999997","81.400000000000006","0","10.800000000000001","108.59999999999999","263.19999999999999","51.700000000000003","2007","TAMILNADU","31","THENI"
"478","38.5","140.30000000000001","20.300000000000001","36.299999999999997","0","70.900000000000006","60.5","256.19999999999999","29.800000000000001","59.799999999999997","257.10000000000002","73.299999999999997","2008","TAMILNADU","31","THENI"
"484","90.400000000000006","28.800000000000001","35.399999999999999","16.300000000000001","34.299999999999997","10","51.100000000000001","6.0999999999999996","129","293.10000000000002","241.5","105.3","2004","TAMILNADU","31","TIRUNELVELI"
"484","204.69999999999999","17.800000000000001","206.90000000000001","23.600000000000001","8.1999999999999993","82.5","18","68.5","22.300000000000001","265.80000000000001","76","29.5","2005","TAMILNADU","31","TIRUNELVELI"
"484","28.600000000000001","25.399999999999999","21.100000000000001","3.2000000000000002","69.200000000000003","26.699999999999999","26.399999999999999","120.7","34.899999999999999","393.89999999999998","382.89999999999998","44","2006","TAMILNADU","31","TIRUNELVELI"
"484","119.7","30.899999999999999","113","0.10000000000000001","19.800000000000001","48.100000000000001","94.200000000000003","7.5","9.0999999999999996","161.19999999999999","152.30000000000001","84.400000000000006","2007","TAMILNADU","31","TIRUNELVELI"
"484","106.40000000000001","74","77.5","53.200000000000003","9.4000000000000004","41.399999999999999","11","400.5","2.8999999999999999","171.30000000000001","322","21.300000000000001","2008","TAMILNADU","31","TIRUNELVELI"
"485","17.399999999999999","24.699999999999999","2","0","20.800000000000001","51.399999999999999","43.799999999999997","0","218.90000000000001","222.30000000000001","226.19999999999999","233.09999999999999","2004","TAMILNADU","31","TIRUVALLUR"
"485","87.700000000000003","113.3","419.89999999999998","0","0.20000000000000001","108.09999999999999","35.5","17.5","18.199999999999999","415.30000000000001","582.70000000000005","207","2005","TAMILNADU","31","TIRUVALLUR"
"485","10.199999999999999","107.3","64.099999999999994","0","0.20000000000000001","55.100000000000001","81.299999999999997","27.199999999999999","27.5","173.30000000000001","430.5","185.5","2006","TAMILNADU","31","TIRUVALLUR"
"485","13.199999999999999","249.59999999999999","258","2.5","0","208.90000000000001","84.099999999999994","0","31.300000000000001","97.700000000000003","251.69999999999999","134.69999999999999","2007","TAMILNADU","31","TIRUVALLUR"
"485","0.80000000000000004","90.200000000000003","18.800000000000001","11.4","57.200000000000003","89.400000000000006","105.59999999999999","137.59999999999999","30.399999999999999","482.30000000000001","260","135","2008","TAMILNADU","31","TIRUVALLUR"
"486","56.5","8.9000000000000004","1.1000000000000001","0","0","166.19999999999999","44.299999999999997","0","455.69999999999999","149.40000000000001","233.90000000000001","346.80000000000001","2004","TAMILNADU","31","TIRUVANNAMALAI"
"486","66.599999999999994","112.40000000000001","169.69999999999999","6","0","73.099999999999994","35.399999999999999","15.199999999999999","100.90000000000001","314.30000000000001","316.60000000000002","225.59999999999999","2005","TAMILNADU","31","TIRUVANNAMALAI"
"486","19.5","91.799999999999997","63.299999999999997","0","3.5","23.5","95.700000000000003","37","36","155.80000000000001","243.59999999999999","154.80000000000001","2006","TAMILNADU","31","TIRUVANNAMALAI"
"486","54.200000000000003","163.80000000000001","278","27.699999999999999","0","170.5","79.200000000000003","0","23.199999999999999","77.900000000000006","245.90000000000001","72.400000000000006","2007","TAMILNADU","31","TIRUVANNAMALAI"
"486","27.899999999999999","113.09999999999999","40.299999999999997","9","14.199999999999999","88.799999999999997","57.600000000000001","97.200000000000003","59.200000000000003","314.69999999999999","190.69999999999999","142.69999999999999","2008","TAMILNADU","31","TIRUVANNAMALAI"
"487","0","101","82.900000000000006","0","8","4.0999999999999996","9.9000000000000004","2","398.39999999999998","324.89999999999998","561.5","351","2004","TAMILNADU","31","TIRUVARUR"
"487","184.30000000000001","63.100000000000001","105.40000000000001","0.29999999999999999","0.90000000000000002","51.899999999999999","4.2999999999999998","0.69999999999999996","28.800000000000001","569.20000000000005","131.40000000000001","166","2005","TAMILNADU","31","TIRUVARUR"
"487","54.899999999999999","58","44.200000000000003","0","21.899999999999999","5.5999999999999996","24.699999999999999","31.899999999999999","49.700000000000003","317","300.69999999999999","138.90000000000001","2006","TAMILNADU","31","TIRUVARUR"
"487","15.300000000000001","294","416.89999999999998","5.9000000000000004","0.10000000000000001","49.399999999999999","45.899999999999999","0","42","67.099999999999994","355.80000000000001","122.7","2007","TAMILNADU","31","TIRUVARUR"
"487","4","114","143.69999999999999","30.399999999999999","15.199999999999999","37.700000000000003","35.200000000000003","187.80000000000001","21.699999999999999","742.79999999999995","246.40000000000001","31.600000000000001","2008","TAMILNADU","31","TIRUVARUR"
"489","7.0999999999999996","6.2999999999999998","0.90000000000000002","0","1.8","88.299999999999997","29.800000000000001","0","272","138.90000000000001","225.09999999999999","243.40000000000001","2004","TAMILNADU","31","TRICHY"
"489","126.40000000000001","72.200000000000003","152.30000000000001","0.69999999999999996","0.20000000000000001","80","2.8999999999999999","29.600000000000001","93.799999999999997","376.30000000000001","330","89.799999999999997","2005","TAMILNADU","31","TRICHY"
"489","31.800000000000001","104.90000000000001","11.199999999999999","0","11.4","0.59999999999999998","31.5","41.399999999999999","79","126.40000000000001","166.30000000000001","156","2006","TAMILNADU","31","TRICHY"
"489","46.200000000000003","140.19999999999999","259.89999999999998","1","0","36.100000000000001","50.799999999999997","0","83.400000000000006","47.399999999999999","179.40000000000001","36.700000000000003","2007","TAMILNADU","31","TRICHY"
"489","15.6","85.200000000000003","53.700000000000003","22","8.4000000000000004","108","4","111.2","66.900000000000006","353.30000000000001","179.5","61.899999999999999","2008","TAMILNADU","31","TRICHY"
"492","24.699999999999999","4.4000000000000004","49.299999999999997","26.5","15.199999999999999","5.2999999999999998","2","5.5","69.700000000000003","251.59999999999999","250.5","139.40000000000001","2004","TAMILNADU","31","TUTICORIN"
"492","130.80000000000001","14.9","119.3","50.899999999999999","10.6","19.600000000000001","0.69999999999999996","23.600000000000001","16.699999999999999","235","99.299999999999997","13.199999999999999","2005","TAMILNADU","31","TUTICORIN"
"492","26.300000000000001","7.5999999999999996","24.699999999999999","0","36.100000000000001","0.40000000000000002","6","92.5","21.100000000000001","337.19999999999999","309.80000000000001","47.799999999999997","2006","TAMILNADU","31","TUTICORIN"
"492","56.799999999999997","37.899999999999999","62.299999999999997","8","32.200000000000003","30.899999999999999","11.4","0.59999999999999998","7","111.90000000000001","196.19999999999999","21.5","2007","TAMILNADU","31","TUTICORIN"
"492","58.899999999999999","49.899999999999999","180","91.099999999999994","3.7999999999999998","9","3.2999999999999998","264.60000000000002","0.40000000000000002","357.89999999999998","3.5","-101010101","2008","TAMILNADU","31","TUTICORIN"
"508","22.5","15.1","0.69999999999999996","0","1.7","118.7","40.700000000000003","0.80000000000000004","259.60000000000002","103.09999999999999","136.59999999999999","204.80000000000001","2004","TAMILNADU","31","VELLORE"
"508","88.599999999999994","108.40000000000001","148.09999999999999","1.5","0","89.099999999999994","72.799999999999997","15.4","80.5","191.30000000000001","353.30000000000001","168.90000000000001","2005","TAMILNADU","31","VELLORE"
"508","26.100000000000001","75.5","37.100000000000001","0","3.2000000000000002","34.399999999999999","121.2","34.799999999999997","55.299999999999997","109.59999999999999","162","196.59999999999999","2006","TAMILNADU","31","VELLORE"
"508","59.899999999999999","183.80000000000001","216.69999999999999","1","0","188.90000000000001","85.5","0","64.400000000000006","65.299999999999997","159.09999999999999","124.2","2007","TAMILNADU","31","VELLORE"
"508","10.6","87","7.0999999999999996","2.8999999999999999","11.4","70.400000000000006","44.5","66.900000000000006","83.299999999999997","247.69999999999999","121.5","110.2","2008","TAMILNADU","31","VELLORE"
"510","27","19.300000000000001","0.20000000000000001","0","22.5","98.799999999999997","56","0","464.30000000000001","229.90000000000001","295.10000000000002","354.80000000000001","2004","TAMILNADU","31","VILLUPURAM"
"510","45.799999999999997","101.5","194.5","1","0","20.5","15.800000000000001","53.299999999999997","69.799999999999997","497.5","196.19999999999999","188.5","2005","TAMILNADU","31","VILLUPURAM"
"510","16","118.09999999999999","75.099999999999994","0","5.9000000000000004","40","91.799999999999997","39.600000000000001","59","212","312.19999999999999","102.3","2006","TAMILNADU","31","VILLUPURAM"
"510","14","191.5","307.10000000000002","4.7999999999999998","0","103.3","18.800000000000001","0","30","114.59999999999999","355.19999999999999","60.799999999999997","2007","TAMILNADU","31","VILLUPURAM"
"510","19.600000000000001","101.09999999999999","43.600000000000001","85.900000000000006","36","69.099999999999994","37.299999999999997","128","84.400000000000006","486.80000000000001","256.19999999999999","85","2008","TAMILNADU","31","VILLUPURAM"
"511","59.100000000000001","3.7999999999999998","9.1999999999999993","6","8.8000000000000007","40.299999999999997","14.199999999999999","8","49.399999999999999","152.69999999999999","156.40000000000001","135.59999999999999","2004","TAMILNADU","31","VIRUDUNAGAR"
"511","138.09999999999999","64.299999999999997","143.5","0","0.59999999999999998","28.199999999999999","1","43.200000000000003","50.799999999999997","225.19999999999999","256.89999999999998","41.899999999999999","2005","TAMILNADU","31","VIRUDUNAGAR"
"511","40.600000000000001","30.100000000000001","4.0999999999999996","0","12.4","1.2","10.699999999999999","169.19999999999999","48.299999999999997","320.60000000000002","299.19999999999999","46.100000000000001","2006","TAMILNADU","31","VIRUDUNAGAR"
"511","102.59999999999999","54.399999999999999","151.80000000000001","0","10.800000000000001","9.5999999999999996","37.700000000000003","0","43.399999999999999","130.80000000000001","231.5","22.600000000000001","2007","TAMILNADU","31","VIRUDUNAGAR"
"511","50.100000000000001","108.09999999999999","21.399999999999999","37.5","0.80000000000000004","40.399999999999999","7.2000000000000002","270","37.100000000000001","139.59999999999999","338.39999999999998","19.800000000000001","2008","TAMILNADU","31","VIRUDUNAGAR"
"362","694.5","298.89999999999998","0.20000000000000001","0.80000000000000004","1.1000000000000001","767.10000000000002","385.80000000000001","3.1000000000000001","305.10000000000002","0","67.299999999999997","409.39999999999998","2004","TRIPURA","32","NORTH TRIPURA"
"362","195.40000000000001","234.19999999999999","1.2","120.7","0","537","223","283.69999999999999","717","0.80000000000000004","201.09999999999999","250.5","2005","TRIPURA","32","NORTH TRIPURA"
"362","257.19999999999999","323.39999999999998","0.69999999999999996","0","0","254","729.20000000000005","4.5999999999999996","476.69999999999999","8.8000000000000007","39.200000000000003","160.90000000000001","2006","TRIPURA","32","NORTH TRIPURA"
"362","349.89999999999998","322.30000000000001","0","90.799999999999997","0","368","590","79.599999999999994","325.69999999999999","85.700000000000003","151.19999999999999","390.80000000000001","2007","TRIPURA","32","NORTH TRIPURA"
"362","83.5","383.5","0","21.800000000000001","19.899999999999999","234.5","326.69999999999999","47.299999999999997","198.5","0","331.69999999999999","257.30000000000001","2008","TRIPURA","32","NORTH TRIPURA"
"465","404.39999999999998","182.90000000000001","0","1.1000000000000001","0","396","591.79999999999995","1.8999999999999999","249.30000000000001","0","263.30000000000001","545","2004","TRIPURA","32","SOUTH TRIPURA"
"465","153.30000000000001","498.10000000000002","1.7","0","-101010101","389.19999999999999","187.80000000000001","198","272.39999999999998","1.5","165.09999999999999","340.80000000000001","2005","TRIPURA","32","SOUTH TRIPURA"
"465","87.099999999999994","196.90000000000001","0","0","0","355.5","375.89999999999998","0","487.69999999999999","6.7000000000000002","12.800000000000001","292.30000000000001","2006","TRIPURA","32","SOUTH TRIPURA"
"465","154.30000000000001","353.69999999999999","0","70.200000000000003","0","967.5","625.5","12.5","127.5","78.299999999999997","309.69999999999999","571.10000000000002","2007","TRIPURA","32","SOUTH TRIPURA"
"465","7.5","379.60000000000002","0","4","28.800000000000001","527.79999999999995","380","37.299999999999997","267.5","0","288","159.5","2008","TRIPURA","32","SOUTH TRIPURA"
"522","183.59999999999999","182.69999999999999","0","5.7999999999999998","4","397.80000000000001","693.79999999999995","8.5","171.40000000000001","0","150.69999999999999","520.60000000000002","2004","TRIPURA","32","WEST TRIPURA"
"522","99.799999999999997","403.30000000000001","0.59999999999999998","5.7999999999999998","-101010101","317.69999999999999","166.5","199.40000000000001","317.10000000000002","0","200.90000000000001","286.80000000000001","2005","TRIPURA","32","WEST TRIPURA"
"522","184.69999999999999","291.19999999999999","0","0","0","158.5","395.5","0","574.10000000000002","2","93.900000000000006","254.90000000000001","2006","TRIPURA","32","WEST TRIPURA"
"522","339.60000000000002","214.40000000000001","0","39.399999999999999","0","694.89999999999998","631.10000000000002","20.800000000000001","285","104.8","239.90000000000001","265.89999999999998","2007","TRIPURA","32","WEST TRIPURA"
"522","24","302.39999999999998","0.10000000000000001","21.100000000000001","40.799999999999997","352.5","234.80000000000001","56.100000000000001","215.30000000000001","0","198.09999999999999","152.69999999999999","2008","TRIPURA","32","WEST TRIPURA"
"2","4","160.90000000000001","0","0","21.600000000000001","91.599999999999994","26.699999999999999","0","10.5","0","60.799999999999997","56.200000000000003","2004","UTTAR PRADESH","33","AGRA"
"2","3","37.5","1","0","0","312.39999999999998","9.6999999999999993","8.5","1","0","0","46.299999999999997","2005","UTTAR PRADESH","33","AGRA"
"2","0.10000000000000001","63.5","0","0","0","190.80000000000001","20","1","7","0","3","29.800000000000001","2006","UTTAR PRADESH","33","AGRA"
"2","0","116.09999999999999","0.40000000000000002","31.5","0","81.299999999999997","62.899999999999999","24.199999999999999","4.5","0","0","46.600000000000001","2007","UTTAR PRADESH","33","AGRA"
"2","14.1","162.69999999999999","0","0","0","173.19999999999999","116","0","22.199999999999999","0","0.29999999999999999","56.600000000000001","2008","UTTAR PRADESH","33","AGRA"
"9","30.800000000000001","272.39999999999998","0","0","9.5999999999999996","33.5","17.199999999999999","0","22.100000000000001","0","48.399999999999999","79.700000000000003","2004","UTTAR PRADESH","33","ALIGARH"
"9","9.8000000000000007","38.299999999999997","0","21.800000000000001","11.5","465.19999999999999","16.699999999999999","26","7","0","0","178.90000000000001","2005","UTTAR PRADESH","33","ALIGARH"
"9","1.8999999999999999","34.899999999999999","0.5","0","1.3999999999999999","168.09999999999999","59.799999999999997","6","22.199999999999999","0","15","48.899999999999999","2006","UTTAR PRADESH","33","ALIGARH"
"9","0","145.90000000000001","0","53.600000000000001","3.6000000000000001","168.80000000000001","86.400000000000006","46.200000000000003","6","-101010101","0","12.199999999999999","2007","UTTAR PRADESH","33","ALIGARH"
"9","24","208","-101010101","0","0","243.09999999999999","173.59999999999999","0","106.40000000000001","-101010101","0","124.09999999999999","2008","UTTAR PRADESH","33","ALIGARH"
"10","15.5","195","0","0","25.899999999999999","163.19999999999999","215.19999999999999","0","9.9000000000000004","0","2.2000000000000002","102.09999999999999","2004","UTTAR PRADESH","33","ALLAHABAD"
"10","2.7999999999999998","243.59999999999999","18.199999999999999","12.5","44.899999999999999","320.69999999999999","73.5","16.899999999999999","0","0","28.300000000000001","87.200000000000003","2005","UTTAR PRADESH","33","ALLAHABAD"
"10","23.5","237.59999999999999","0","0","0","456.10000000000002","62.5","24","6.2000000000000002","0","39.5","47.399999999999999","2006","UTTAR PRADESH","33","ALLAHABAD"
"10","1.2","295.39999999999998","5.4000000000000004","75.799999999999997","0.10000000000000001","295.39999999999998","77","25.100000000000001","21.899999999999999","0","2.7999999999999998","209.19999999999999","2007","UTTAR PRADESH","33","ALLAHABAD"
"10","3.1000000000000001","326.10000000000002","0","10","0.59999999999999998","446.89999999999998","322.39999999999998","0","38.5","1.7","20.300000000000001","67.5","2008","UTTAR PRADESH","33","ALLAHABAD"
"14","26.300000000000001","227.40000000000001","0","0","25.399999999999999","530.29999999999995","263.39999999999998","0","40.5","0","16.5","114.8","2004","UTTAR PRADESH","33","AMBEDKAR NAGAR"
"14","0","489.39999999999998","0","12.4","15.199999999999999","558.70000000000005","52.100000000000001","11.300000000000001","0","0","5.9000000000000004","205.40000000000001","2005","UTTAR PRADESH","33","AMBEDKAR NAGAR"
"14","7","122.7","0","0","0","132.19999999999999","125.3","3.2000000000000002","35.299999999999997","0","0","41.5","2006","UTTAR PRADESH","33","AMBEDKAR NAGAR"
"14","0","73.5","0","21.5","0","327.69999999999999","31.5","20.100000000000001","1","0","0","157.59999999999999","2007","UTTAR PRADESH","33","AMBEDKAR NAGAR"
"14","-101010101","386.60000000000002","0","-101010101","-101010101","684.60000000000002","198.90000000000001","0","-101010101","0","10","49.700000000000003","2008","UTTAR PRADESH","33","AMBEDKAR NAGAR"
"24","3.7999999999999998","106.3","-101010101","-101010101","-101010101","92.900000000000006","4","-101010101","2","-101010101","72","149.59999999999999","2004","UTTAR PRADESH","33","AURAIYA"
"24","-101010101","64.799999999999997","-101010101","0","0","117.90000000000001","1.3","3.7999999999999998","-101010101","0","0","76.599999999999994","2005","UTTAR PRADESH","33","AURAIYA"
"24","-101010101","34.100000000000001","-101010101","-101010101","-101010101","207.90000000000001","36.600000000000001","0","-101010101","-101010101","0","60.100000000000001","2006","UTTAR PRADESH","33","AURAIYA"
"24","0","126.59999999999999","-101010101","125","-101010101","96.400000000000006","47.5","69","0","-101010101","0","22","2007","UTTAR PRADESH","33","AURAIYA"
"24","-101010101","231.09999999999999","-101010101","-101010101","-101010101","397","-101010101","-101010101","-101010101","-101010101","0","70.700000000000003","2008","UTTAR PRADESH","33","AURAIYA"
"26","0","270.80000000000001","0","0","30.199999999999999","222.5","226.19999999999999","0","38.399999999999999","7","8","-101010101","2004","UTTAR PRADESH","33","AZAMGARH"
"26","0","499.60000000000002","9.1999999999999993","0","3.2000000000000002","368.80000000000001","57.5","10.199999999999999","13.4","0","28","89.799999999999997","2005","UTTAR PRADESH","33","AZAMGARH"
"26","19","270.10000000000002","0","0","0","472.19999999999999","70.599999999999994","25","58.600000000000001","0","12.5","196.40000000000001","2006","UTTAR PRADESH","33","AZAMGARH"
"26","0","342.89999999999998","-101010101","67.900000000000006","0","466.80000000000001","190.80000000000001","101.09999999999999","70.400000000000006","-101010101","18.600000000000001","351.10000000000002","2007","UTTAR PRADESH","33","AZAMGARH"
"26","-101010101","311.5","-101010101","-101010101","-101010101","281.5","271.19999999999999","-101010101","-101010101","-101010101","0","68.5","2008","UTTAR PRADESH","33","AZAMGARH"
"27","0","69.299999999999997","-101010101","0","65.799999999999997","118.2","87.900000000000006","0","0","0","42","43.600000000000001","2004","UTTAR PRADESH","33","BADAUN"
"27","-101010101","96.5","-101010101","-101010101","4","345.19999999999999","94.099999999999994","0","0.69999999999999996","0","0","272.19999999999999","2005","UTTAR PRADESH","33","BADAUN"
